"StationCode","SampleID","BugCode","SampleDate","CollectionMethodCode","Replicate","Invasives","Effort","Count","CountOTU","PercentUnambiguous","Adequacy","SelectedSamples","SiteSet","SiteStatus"
"103WE0817","103WE0817_103WE0817_7/31/2003 0:00:00_BMI_RWB_1","103WE0817","7/31/2003 0:00:00","BMI_RWB",1,"InvasivesDetected",NA,491,382,77.8004073319756,"Adequate","Selected","Other","Intermediate"
"103WE0817","103WE0817_103WE0817_8/3/2004 0:00:00_BMI_RWB_1","103WE0817","8/3/2004 0:00:00","BMI_RWB",1,"InvasivesDetected",NA,480,477,99.375,"Adequate","NotSelected","Other","Intermediate"
"103WE1072","103WE1072_103WE1072_5/24/2002 0:00:00_BMI_RWB_1","103WE1072","5/24/2002 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,500,498,99.6,"Adequate","NotSelected","Other","Intermediate"
"103WE1072","103WE1072_103WE1072_7/23/2003 0:00:00_BMI_RWB_1","103WE1072","7/23/2003 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,455,444,97.5824175824176,"Adequate","Selected","Other","Intermediate"
"103WER026","103WER026_103WER026_7/29/2003 0:00:00_BMI_RWB_1","103WER026","7/29/2003 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,478,461,96.4435146443515,"Adequate","NotSelected","RefCal","Reference"
"103WER029","103WER029_103WER029_7/30/2003 0:00:00_BMI_RWB_1","103WER029","7/30/2003 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,489,484,98.9775051124744,"Adequate","NotSelected","RefCal","Reference"
"105CE0029","105CE0029_105CE0029_8/17/2004 0:00:00_BMI_RWB_1","105CE0029","8/17/2004 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,495,482,97.3737373737374,"Adequate","Selected","StressCal","Stressed"
"105CE0073","105CE0073_105CE0073_7/13/2004 0:00:00_BMI_RWB_1","105CE0073","7/13/2004 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,489,488,99.7955010224949,"Adequate","NotSelected","StressCal","Stressed"
"105CE0073","105CE0073_105CE0073_7/13/2004 0:00:00_BMI_TRC_1","105CE0073","7/13/2004 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,463,463,100,"Adequate","Selected","StressCal","Stressed"
"105CE0141","105CE0141_105CE0141_7/12/2005 0:00:00_BMI_RWB_1","105CE0141","7/12/2005 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,499,486,97.3947895791583,"Adequate","Selected","Other","Intermediate"
"105CE0141","105CE0141_105CE0141_7/12/2005 0:00:00_BMI_TRC_1","105CE0141","7/12/2005 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,469,463,98.7206823027718,"Adequate","NotSelected","Other","Intermediate"
"105CE0149","105CE0149_105CE0149_9/27/2005 0:00:00_BMI_TRC_1","105CE0149","9/27/2005 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,515,510,99.0291262135922,"Adequate","NotSelected","RefCal","Reference"
"105CE0173","105CE0173_105CE0173_7/12/2005 0:00:00_BMI_RWB_1","105CE0173","7/12/2005 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,472,447,94.7033898305085,"Adequate","NotSelected","StressVal","Stressed"
"105CE0173","105CE0173_105CE0173_7/12/2005 0:00:00_BMI_TRC_1","105CE0173","7/12/2005 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,494,494,100,"Adequate","Selected","StressVal","Stressed"
"105CE0205","105CE0205_105CE0205_6/19/2006 0:00:00_BMI_RWB_1","105CE0205","6/19/2006 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,480,479,99.7916666666667,"Adequate","NotSelected","Other","Intermediate"
"105CE0205","105CE0205_105CE0205_6/19/2006 0:00:00_BMI_TRC_1","105CE0205","6/19/2006 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,488,483,98.9754098360656,"Adequate","Selected","Other","Intermediate"
"105CE0269","105CE0269_105CE0269_9/6/2006 0:00:00_BMI_RWB_1","105CE0269","9/6/2006 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,484,408,84.297520661157,"Adequate","Selected","StressCal","Stressed"
"105CE0329","105CE0329_105CE0329_7/17/2007 0:00:00_BMI_TRC_1","105CE0329","7/17/2007 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,566,517,91.3427561837456,"Adequate","NotSelected","RefCal","Reference"
"105CE0381","105CE0381_105CE0381_7/16/2007 0:00:00_BMI_RWB_1","105CE0381","7/16/2007 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,591,587,99.3231810490694,"Adequate","Selected","Other","Intermediate"
"105CE0381","105CE0381_105CE0381_7/16/2007 0:00:00_BMI_TRC_1","105CE0381","7/16/2007 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,606,593,97.8547854785479,"Adequate","NotSelected","Other","Intermediate"
"105CE0489","105CE0489_105CE0489_7/13/2005 0:00:00_BMI_RWB_1","105CE0489","7/13/2005 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,476,458,96.218487394958,"Adequate","Selected","StressCal","Stressed"
"105CE0489","105CE0489_105CE0489_7/13/2005 0:00:00_BMI_TRC_1","105CE0489","7/13/2005 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,499,494,98.997995991984,"Adequate","NotSelected","StressCal","Stressed"
"105CE0525","105CE0525_105CE0525_9/8/2005 0:00:00_BMI_RWB_1","105CE0525","9/8/2005 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,461,461,100,"Adequate","Selected","StressVal","Stressed"
"105CE0525","105CE0525_105CE0525_9/8/2005 0:00:00_BMI_TRC_1","105CE0525","9/8/2005 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,494,492,99.5951417004049,"Adequate","NotSelected","StressVal","Stressed"
"105CE0557","105CE0557_105CE0557_9/7/2005 0:00:00_BMI_RWB_1","105CE0557","9/7/2005 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,469,458,97.6545842217484,"Adequate","Selected","StressCal","Stressed"
"105CE0685","105CE0685_105CE0685_7/18/2007 0:00:00_BMI_RWB_1","105CE0685","7/18/2007 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,601,578,96.1730449251248,"Adequate","Selected","Other","Intermediate"
"105CE0685","105CE0685_105CE0685_7/18/2007 0:00:00_BMI_TRC_1","105CE0685","7/18/2007 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,581,573,98.6230636833047,"Adequate","NotSelected","Other","Intermediate"
"105CE0765","105CE0765_105CE0765_7/12/2004 0:00:00_BMI_RWB_1","105CE0765","7/12/2004 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,497,497,100,"Adequate","NotSelected","StressCal","Stressed"
"105CE0765","105CE0765_105CE0765_7/12/2004 0:00:00_BMI_TRC_1","105CE0765","7/12/2004 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,488,486,99.5901639344262,"Adequate","Selected","StressCal","Stressed"
"105FCA010","105FCA010_105FCA010_9/3/2008 0:00:00_BMI_RWB_1","105FCA010","9/3/2008 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,670,645,96.2686567164179,"Adequate","Selected","Other","Intermediate"
"105FCA020","105FCA020_105FCA020_8/5/2009 0:00:00_BMI_RWB_1","105FCA020","8/5/2009 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,586,569,97.098976109215,"Adequate","Selected","Other","Intermediate"
"105FCA020","105FCA020_105FCA020_8/5/2009 0:00:00_BMI_RWB_2","105FCA020","8/5/2009 0:00:00","BMI_RWB",2,"NoInvasivesDetected",NA,648,623,96.141975308642,"Adequate","NotSelected","Other","Intermediate"
"105FCA020","105FCA020_105FCA020_9/18/2008 0:00:00_BMI_RWB_1","105FCA020","9/18/2008 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,613,597,97.3898858075041,"Adequate","NotSelected","Other","Intermediate"
"105FCA040","105FCA040_105FCA040_9/20/2008 0:00:00_BMI_RWB_1","105FCA040","9/20/2008 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,589,576,97.7928692699491,"Adequate","Selected","Other","Intermediate"
"105FCA056","105FCA056_105FCA056_9/19/2008 0:00:00_BMI_RWB_1","105FCA056","9/19/2008 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,584,532,91.0958904109589,"Adequate","Selected","Other","Intermediate"
"105FCA068","105FCA068_105FCA068_9/21/2008 0:00:00_BMI_RWB_1","105FCA068","9/21/2008 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,609,596,97.8653530377668,"Adequate","Selected","Other","Intermediate"
"105FCA132","105FCA132_105FCA132_7/7/2009 0:00:00_BMI_RWB_1","105FCA132","7/7/2009 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,608,580,95.3947368421053,"Adequate","Selected","Other","Intermediate"
"105FS0418","105FS0418_105DLCDCC_10/20/2009 0:00:00_BMI_RWB_1","105DLCDCC","10/20/2009 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,601,458,76.2063227953411,"Adequate","NotSelected","RefCal","Reference"
"105FS0418","105FS0418_105DLCDCC_5/19/2009 0:00:00_BMI_RWB_1","105DLCDCC","5/19/2009 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,552,532,96.3768115942029,"Adequate","NotSelected","RefCal","Reference"
"105FS0418","105FS0418_105DLCDCC_6/23/2009 0:00:00_BMI_RWB_1","105DLCDCC","6/23/2009 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,578,550,95.1557093425606,"Adequate","NotSelected","RefCal","Reference"
"105FS0418","105FS0418_105DLCDCC_8/5/2009 0:00:00_BMI_RWB_1","105DLCDCC","8/5/2009 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,604,595,98.5099337748344,"Adequate","NotSelected","RefCal","Reference"
"105FS0418","105FS0418_105DLCDCC_9/15/2009 0:00:00_BMI_RWB_1","105DLCDCC","9/15/2009 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,618,581,94.0129449838188,"Adequate","NotSelected","RefCal","Reference"
"105PS0028","105PS0028_105PS0028_8/12/2008 0:00:00_BMI_RWB_1","105PS0028","8/12/2008 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,574,554,96.5156794425087,"Adequate","NotSelected","Other","Intermediate"
"105PS0028","105PS0028_105PS0028_8/26/2008 0:00:00_BMI_RWB_1","105PS0028","8/26/2008 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,581,558,96.0413080895009,"Adequate","Selected","Other","Intermediate"
"105PS0067","105PS0067_105PS0067_8/24/2009 0:00:00_BMI_RWB_1","105PS0067","8/24/2009 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,622,576,92.604501607717,"Adequate","NotSelected","Other","Intermediate"
"105PS0067","105PS0067_105PS0067_8/24/2009 0:00:00_BMI_RWB_2","105PS0067","8/24/2009 0:00:00","BMI_RWB",2,"NoInvasivesDetected",NA,588,546,92.8571428571429,"Adequate","NotSelected","Other","Intermediate"
"105PS0067","105PS0067_105PS0067_9/15/2009 0:00:00_BMI_RWB_1","105PS0067","9/15/2009 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,599,581,96.9949916527546,"Adequate","Selected","Other","Intermediate"
"105PS0069","105PS0069_105PS0069_8/18/2009 0:00:00_BMI_RWB_1","105PS0069","8/18/2009 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,587,530,90.2896081771721,"Adequate","Selected","Other","Intermediate"
"105PS0092","105PS0092_105PS0092_8/11/2008 0:00:00_BMI_RWB_1","105PS0092","8/11/2008 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,585,575,98.2905982905983,"Adequate","Selected","Other","Intermediate"
"105PS0097","105PS0097_105PS0097_9/8/2009 0:00:00_BMI_RWB_2","105PS0097","9/8/2009 0:00:00","BMI_RWB",2,"NoInvasivesDetected",NA,605,586,96.8595041322314,"Adequate","NotSelected","RefCal","Reference"
"105PS0107","105PS0107_105PS0107_9/14/2009 0:00:00_BMI_RWB_1","105PS0107","9/14/2009 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,565,506,89.5575221238938,"Adequate","Selected","Other","Intermediate"
"105PS0129","105PS0129_105PS0129_8/11/2010 0:00:00_BMI_RWB_1","105PS0129","8/11/2010 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,586,561,95.7337883959044,"Adequate","Selected","Other","Intermediate"
"105PS0129","105PS0129_105PS0129_8/11/2010 0:00:00_BMI_RWB_2","105PS0129","8/11/2010 0:00:00","BMI_RWB",2,"NoInvasivesDetected",NA,580,544,93.7931034482759,"Adequate","NotSelected","Other","Intermediate"
"105PS0154","105PS0154_105PS0154_8/9/2011 0:00:00_BMI_RWB_2","105PS0154","8/9/2011 0:00:00","BMI_RWB",2,"NoInvasivesDetected",NA,573,551,96.1605584642234,"Adequate","NotSelected","RefCal","Reference"
"105PS0188","105PS0188_105PS0188_8/26/2008 0:00:00_BMI_RWB_1","105PS0188","8/26/2008 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,600,598,99.6666666666667,"Adequate","NotSelected","StressCal","Stressed"
"105PS0188","105PS0188_105PS0188_8/26/2008 0:00:00_BMI_RWB_2","105PS0188","8/26/2008 0:00:00","BMI_RWB",2,"NoInvasivesDetected",NA,569,558,98.0667838312829,"Adequate","Selected","StressCal","Stressed"
"105PS0276","105PS0276_105PS0276_9/1/2009 0:00:00_BMI_RWB_1","105PS0276","9/1/2009 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,597,588,98.4924623115578,"Adequate","NotSelected","Other","Intermediate"
"105PS0276","105PS0276_105PS0276_9/22/2009 0:00:00_BMI_RWB_1","105PS0276","9/22/2009 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,616,611,99.1883116883117,"Adequate","Selected","Other","Intermediate"
"105PS0468","105PS0468_105PS0468_9/1/2009 0:00:00_BMI_RWB_1","105PS0468","9/1/2009 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,550,491,89.2727272727273,"Adequate","Selected","Other","Intermediate"
"105PS0540","105PS0540_105PS0540_9/15/2010 0:00:00_BMI_RWB_1","105PS0540","9/15/2010 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,608,580,95.3947368421053,"Adequate","NotSelected","RefCal","Reference"
"105PS0660","105PS0660_105PS0660_8/3/2010 0:00:00_BMI_RWB_1","105PS0660","8/3/2010 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,574,555,96.6898954703833,"Adequate","NotSelected","RefVal","Reference"
"105WE0579","105WE0579_105WE0579_5/22/2002 0:00:00_BMI_RWB_1","105WE0579","5/22/2002 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,492,492,100,"Adequate","Selected","Other","Intermediate"
"105WE0579","105WE0579_105WE0579_7/28/2003 0:00:00_BMI_RWB_1","105WE0579","7/28/2003 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,493,413,83.7728194726166,"Adequate","NotSelected","Other","Intermediate"
"105WE0583","105WE0583_105WE0583_8/1/2001 0:00:00_BMI_CSBP_Trans_1","105WE0583","8/1/2001 0:00:00","BMI_CSBP_Trans",1,"NoInvasivesDetected",NA,862,817,94.7795823665893,"Adequate","NotSelected","RefCal","Reference"
"105WE0583","105WE0583_105WE0583_8/1/2001 0:00:00_BMI_RWB_1","105WE0583","8/1/2001 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,456,433,94.9561403508772,"Adequate","NotSelected","RefCal","Reference"
"105WE0591","105WE0591_105WE0591_7/25/2003 0:00:00_BMI_RWB_1","105WE0591","7/25/2003 0:00:00","BMI_RWB",1,"InvasivesDetected",NA,478,463,96.8619246861925,"Adequate","NotSelected","Other","Intermediate"
"105WE0591","105WE0591_105WE0591_9/7/2000 0:00:00_BMI_RWB_1","105WE0591","9/7/2000 0:00:00","BMI_RWB",1,"InvasivesDetected",NA,495,489,98.7878787878788,"Adequate","Selected","Other","Intermediate"
"105WE0592","105WE0592_105WE0592_9/12/2000 0:00:00_BMI_CSBP_Trans_1","105WE0592","9/12/2000 0:00:00","BMI_CSBP_Trans",1,"NoInvasivesDetected",NA,868,738,85.0230414746544,"Adequate","NotSelected","RefCal","Reference"
"105WE0592","105WE0592_105WE0592_9/12/2000 0:00:00_BMI_TRC_1","105WE0592","9/12/2000 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,477,421,88.2599580712788,"Adequate","NotSelected","RefCal","Reference"
"105WE0598","105WE0598_105WE0598_9/17/2002 0:00:00_BMI_TRC_1","105WE0598","9/17/2002 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,491,464,94.5010183299389,"Adequate","NotSelected","RefVal","Reference"
"105WE0601","105WE0601_105WE0601_9/5/2000 0:00:00_BMI_RWB_1","105WE0601","9/5/2000 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,486,450,92.5925925925926,"Adequate","Selected","Other","Intermediate"
"105WE0603","105WE0603_105WE0603_6/22/2001 0:00:00_BMI_RWB_1","105WE0603","6/22/2001 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,499,375,75.1503006012024,"Adequate","NotSelected","Other","Intermediate"
"105WE0603","105WE0603_105WE0603_7/29/2003 0:00:00_BMI_RWB_1","105WE0603","7/29/2003 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,507,467,92.1104536489152,"Adequate","Selected","Other","Intermediate"
"105WE0604","105WE0604_105WE0604_9/13/2000 0:00:00_BMI_CSBP_Trans_1","105WE0604","9/13/2000 0:00:00","BMI_CSBP_Trans",1,"NoInvasivesDetected",NA,872,795,91.1697247706422,"Adequate","Selected","Other","Intermediate"
"105WE0604","105WE0604_105WE0604_9/13/2000 0:00:00_BMI_TRC_1","105WE0604","9/13/2000 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,492,465,94.5121951219512,"Adequate","NotSelected","Other","Intermediate"
"105WE0613","105WE0613_105WE0613_8/8/2000 0:00:00_BMI_CSBP_Trans_1","105WE0613","8/8/2000 0:00:00","BMI_CSBP_Trans",1,"NoInvasivesDetected",NA,806,803,99.6277915632754,"Adequate","Selected","Other","Intermediate"
"105WE0613","105WE0613_105WE0613_8/8/2000 0:00:00_BMI_RWB_1","105WE0613","8/8/2000 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,504,485,96.2301587301587,"Adequate","NotSelected","Other","Intermediate"
"105WE0613","105WE0613_105WE0613_8/8/2000 0:00:00_BMI_TRC_1","105WE0613","8/8/2000 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,506,487,96.2450592885375,"Adequate","NotSelected","Other","Intermediate"
"105WE0630","105WE0630_105WE0630_5/17/2004 0:00:00_BMI_RWB_1","105WE0630","5/17/2004 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,480,475,98.9583333333333,"Adequate","Selected","Other","Intermediate"
"105WE0630","105WE0630_105WE0630_9/11/2000 0:00:00_BMI_RWB_1","105WE0630","9/11/2000 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,480,436,90.8333333333333,"Adequate","NotSelected","Other","Intermediate"
"105WE0756","105WE0756_105WE0756_7/31/2002 0:00:00_BMI_RWB_1","105WE0756","7/31/2002 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,536,530,98.8805970149254,"Adequate","NotSelected","Other","Intermediate"
"105WE0756","105WE0756_105WE0756_7/31/2002 0:00:00_BMI_TRC_1","105WE0756","7/31/2002 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,501,497,99.2015968063872,"Adequate","NotSelected","Other","Intermediate"
"105WE0756","105WE0756_105WE0756_8/21/2001 0:00:00_BMI_CSBP_Trans_1","105WE0756","8/21/2001 0:00:00","BMI_CSBP_Trans",1,"NoInvasivesDetected",NA,905,896,99.0055248618785,"Adequate","NotSelected","Other","Intermediate"
"105WE0756","105WE0756_105WE0756_8/21/2001 0:00:00_BMI_RWB_1","105WE0756","8/21/2001 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,497,490,98.5915492957746,"Adequate","NotSelected","Other","Intermediate"
"105WE0756","105WE0756_105WE0756_8/21/2001 0:00:00_BMI_TRC_1","105WE0756","8/21/2001 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,492,454,92.2764227642276,"Adequate","NotSelected","Other","Intermediate"
"105WE0756","105WE0756_105WE0756_9/26/2002 0:00:00_BMI_RWB_1","105WE0756","9/26/2002 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,485,483,99.5876288659794,"Adequate","Selected","Other","Intermediate"
"105WE0756","105WE0756_105WE0756_9/26/2002 0:00:00_BMI_TRC_1","105WE0756","9/26/2002 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,474,465,98.1012658227848,"Adequate","NotSelected","Other","Intermediate"
"105WE0756","105WE0756_105WE0756_9/27/2001 0:00:00_BMI_CSBP_Trans_1","105WE0756","9/27/2001 0:00:00","BMI_CSBP_Trans",1,"NoInvasivesDetected",NA,850,812,95.5294117647059,"Adequate","NotSelected","Other","Intermediate"
"105WE0756","105WE0756_105WE0756_9/27/2001 0:00:00_BMI_RWB_1","105WE0756","9/27/2001 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,557,542,97.3070017953321,"Adequate","NotSelected","Other","Intermediate"
"105WE0756","105WE0756_105WE0756_9/27/2001 0:00:00_BMI_TRC_1","105WE0756","9/27/2001 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,515,493,95.7281553398058,"Adequate","NotSelected","Other","Intermediate"
"105WE0761","105WE0761_105WE0761_10/2/2001 0:00:00_BMI_CSBP_Trans_1","105WE0761","10/2/2001 0:00:00","BMI_CSBP_Trans",1,"NoInvasivesDetected",NA,877,870,99.2018244013683,"Adequate","NotSelected","Other","Intermediate"
"105WE0761","105WE0761_105WE0761_10/2/2001 0:00:00_BMI_RWB_1","105WE0761","10/2/2001 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,496,472,95.1612903225806,"Adequate","NotSelected","Other","Intermediate"
"105WE0761","105WE0761_105WE0761_10/2/2001 0:00:00_BMI_TRC_1","105WE0761","10/2/2001 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,465,457,98.2795698924731,"Adequate","Selected","Other","Intermediate"
"105WE0811","105WE0811_105WE0811_7/31/2001 0:00:00_BMI_CSBP_Trans_1","105WE0811","7/31/2001 0:00:00","BMI_CSBP_Trans",1,"NoInvasivesDetected",NA,860,858,99.7674418604651,"Adequate","NotSelected","RefVal","Reference"
"105WE0811","105WE0811_105WE0811_7/31/2001 0:00:00_BMI_TRC_1","105WE0811","7/31/2001 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,519,492,94.7976878612717,"Adequate","NotSelected","RefVal","Reference"
"105WE0833","105WE0833_105WE0833_8/15/2001 0:00:00_BMI_RWB_1","105WE0833","8/15/2001 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,495,487,98.3838383838384,"Adequate","NotSelected","RefCal","Reference"
"105WE0845","105WE0845_105WE0845_9/26/2001 0:00:00_BMI_CSBP_Trans_1","105WE0845","9/26/2001 0:00:00","BMI_CSBP_Trans",1,"NoInvasivesDetected",NA,840,826,98.3333333333333,"Adequate","NotSelected","Other","Intermediate"
"105WE0845","105WE0845_105WE0845_9/26/2001 0:00:00_BMI_RWB_1","105WE0845","9/26/2001 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,471,407,86.411889596603,"Adequate","NotSelected","Other","Intermediate"
"105WE0845","105WE0845_105WE0845_9/26/2001 0:00:00_BMI_TRC_1","105WE0845","9/26/2001 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,498,432,86.7469879518072,"Adequate","Selected","Other","Intermediate"
"105WE0857","105WE0857_105WE0857_8/26/2003 0:00:00_BMI_RWB_1","105WE0857","8/26/2003 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,544,534,98.1617647058823,"Adequate","Selected","Other","Intermediate"
"105WE0857","105WE0857_105WE0857_8/26/2003 0:00:00_BMI_TRC_1","105WE0857","8/26/2003 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,514,513,99.8054474708171,"Adequate","NotSelected","Other","Intermediate"
"105WE1000","105WE1000_105WE1000_7/17/2002 0:00:00_BMI_RWB_1","105WE1000","7/17/2002 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,512,512,100,"Adequate","NotSelected","Other","Intermediate"
"105WE1000","105WE1000_105WE1000_7/17/2002 0:00:00_BMI_TRC_1","105WE1000","7/17/2002 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,543,519,95.5801104972376,"Adequate","Selected","Other","Intermediate"
"105WE1005","105WE1005_105WE1005_8/21/2002 0:00:00_BMI_RWB_1","105WE1005","8/21/2002 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,502,429,85.4581673306773,"Adequate","NotSelected","Other","Intermediate"
"105WE1005","105WE1005_105WE1005_8/21/2002 0:00:00_BMI_TRC_1","105WE1005","8/21/2002 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,499,496,99.3987975951904,"Adequate","Selected","Other","Intermediate"
